dag_id,run_id,task_name,task_id,sub_time,arrival_time,start_exec_time,finish_exec_time,exec_time,leave_time,completion_time,response_time,scheduler_cost_time,pred_exec_time,pred_cost_time
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,1da1e9f8-0545-42e4-97f7-e141ed6e1155,task1_obtain_content,1da1e9f8-0545-42e4-97f7-e141ed6e1155-task1_obtain_content,1754958763.7851899,1754958763.7906084,1754958766.6198065,1754958766.6425767,0.022770166397094727,1754958766.6901724,2.851968288421631,2.904982566833496,4.291534423828125e-06,,
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,1da1e9f8-0545-42e4-97f7-e141ed6e1155,task2_llm_process_qwen,1da1e9f8-0545-42e4-97f7-e141ed6e1155-task2_llm_process_qwen,1754958763.7851899,1754958763.7906084,1754958941.475082,1754958988.7614858,47.28640389442444,1754958988.8475044,224.97087740898132,225.06231451034546,0.00047588348388671875,15.0,0.0004608631134033203
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,1da1e9f8-0545-42e4-97f7-e141ed6e1155,task3_llm_process_deepseek,1da1e9f8-0545-42e4-97f7-e141ed6e1155-task3_llm_process_deepseek,1754958763.7851899,1754958763.7906084,1754958942.0888066,1754958976.5792258,34.490419149398804,1754958976.6689694,212.78861737251282,212.88377952575684,0.0002636909484863281,15.0,0.00025773048400878906
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,1da1e9f8-0545-42e4-97f7-e141ed6e1155,task4_llm_fuse_answer,1da1e9f8-0545-42e4-97f7-e141ed6e1155-task4_llm_fuse_answer,1754958763.7851899,1754958763.7906084,1754958990.0461304,1754959038.841079,48.79494857788086,1754959038.8976142,275.05047059059143,275.1124243736267,0.00025463104248046875,15.0,0.0002460479736328125
1f975693-876d-457b-a649-393859e79bf3,ed1fc2b1-3192-4f98-add9-46648a7db715,task1_speech_process,ed1fc2b1-3192-4f98-add9-46648a7db715-task1_speech_process,1754958958.649197,1754958958.651598,1754958961.4667647,1754958964.8878744,3.421109676361084,1754958965.0899806,6.236276388168335,6.440783500671387,7.3909759521484375e-06,,
1f975693-876d-457b-a649-393859e79bf3,ed1fc2b1-3192-4f98-add9-46648a7db715,task2_speech_process,ed1fc2b1-3192-4f98-add9-46648a7db715-task2_speech_process,1754958958.649197,1754958958.651598,1754958969.376043,1754959005.1753478,35.799304723739624,1754959005.5258474,46.52374982833862,46.87665033340454,0.00012636184692382812,15.0,0.00011777877807617188
1f975693-876d-457b-a649-393859e79bf3,ed1fc2b1-3192-4f98-add9-46648a7db715,task3_llm_process_qwen,ed1fc2b1-3192-4f98-add9-46648a7db715-task3_llm_process_qwen,1754958958.649197,1754958958.651598,1754959006.8703854,1754959020.6881363,13.817750930786133,1754959020.7638183,62.03653836250305,62.11462116241455,0.00017571449279785156,15.0,0.0001685619354248047
1f975693-876d-457b-a649-393859e79bf3,ed1fc2b1-3192-4f98-add9-46648a7db715,task4_llm_process_deepseek,ed1fc2b1-3192-4f98-add9-46648a7db715-task4_llm_process_deepseek,1754958958.649197,1754958958.651598,1754959007.4997294,1754959019.1546738,11.65494441986084,1754959020.8738737,60.50307583808899,62.22467660903931,0.0002186298370361328,15.0,0.00021386146545410156
1f975693-876d-457b-a649-393859e79bf3,ed1fc2b1-3192-4f98-add9-46648a7db715,task5_llm_fuse_answer,ed1fc2b1-3192-4f98-add9-46648a7db715-task5_llm_fuse_answer,1754958958.649197,1754958958.651598,1754959023.1699502,1754959039.2133286,16.043378353118896,1754959039.3040075,80.56173062324524,80.65481042861938,0.0002079010009765625,15.0,0.0002002716064453125
0bb3b44a-ede5-4db5-a520-4e844b0079c5,0c82b3af-6a2c-4cd5-a60f-c2aaba356403,task1_obtain_content,0c82b3af-6a2c-4cd5-a60f-c2aaba356403-task1_obtain_content,1754958899.3371978,1754958899.339627,1754958900.4745464,1754958900.4967787,0.0222322940826416,1754958900.541953,1.157151699066162,1.2047553062438965,4.291534423828125e-06,,
0bb3b44a-ede5-4db5-a520-4e844b0079c5,0c82b3af-6a2c-4cd5-a60f-c2aaba356403,task2_llm_process_qwen,0c82b3af-6a2c-4cd5-a60f-c2aaba356403-task2_llm_process_qwen,1754958899.3371978,1754958899.339627,1754958944.5184176,1754958991.8293865,47.31096887588501,1754958991.9036891,92.48975944519043,92.56649136543274,0.0001373291015625,15.0,0.00012969970703125
0bb3b44a-ede5-4db5-a520-4e844b0079c5,0c82b3af-6a2c-4cd5-a60f-c2aaba356403,task3_llm_process_deepseek,0c82b3af-6a2c-4cd5-a60f-c2aaba356403-task3_llm_process_deepseek,1754958899.3371978,1754958899.339627,1754958946.016926,1754958978.8849928,32.86806678771973,1754958978.977694,79.54536581039429,79.64049625396729,0.00025844573974609375,15.0,0.00025343894958496094
0bb3b44a-ede5-4db5-a520-4e844b0079c5,0c82b3af-6a2c-4cd5-a60f-c2aaba356403,task4_llm_fuse_answer,0c82b3af-6a2c-4cd5-a60f-c2aaba356403-task4_llm_fuse_answer,1754958899.3371978,1754958899.339627,1754958993.655592,1754959042.8616302,49.20603823661804,1754959042.9620652,143.52200317382812,143.62486743927002,0.0002529621124267578,15.0,0.00024509429931640625
50ad0280-0819-4bd9-b275-5de32d3b5bcb,a260e5c7-c1e4-489c-b7f6-11d435f4027b,task1_obtain_content,a260e5c7-c1e4-489c-b7f6-11d435f4027b-task1_obtain_content,1754958999.7717035,1754958999.7741618,1754959000.8807547,1754959000.9038062,0.02305150032043457,1754959000.9634397,1.1296443939208984,1.1917362213134766,4.291534423828125e-06,,
50ad0280-0819-4bd9-b275-5de32d3b5bcb,a260e5c7-c1e4-489c-b7f6-11d435f4027b,task2_llm_process_qwen,a260e5c7-c1e4-489c-b7f6-11d435f4027b-task2_llm_process_qwen,1754958999.7717035,1754958999.7741618,1754959002.781878,1754959051.5304294,48.74855136871338,1754959051.6318328,51.75626754760742,51.86012935638428,0.00012826919555664062,15.0,0.00011944770812988281
50ad0280-0819-4bd9-b275-5de32d3b5bcb,a260e5c7-c1e4-489c-b7f6-11d435f4027b,task3_llm_process_deepseek,a260e5c7-c1e4-489c-b7f6-11d435f4027b-task3_llm_process_deepseek,1754958999.7717035,1754958999.7741618,1754959002.7833512,1754959049.1987064,46.41535520553589,1754959049.2824652,49.4245445728302,49.510761737823486,0.0026237964630126953,15.0,0.002618551254272461
50ad0280-0819-4bd9-b275-5de32d3b5bcb,a260e5c7-c1e4-489c-b7f6-11d435f4027b,task4_llm_fuse_answer,a260e5c7-c1e4-489c-b7f6-11d435f4027b-task4_llm_fuse_answer,1754958999.7717035,1754958999.7741618,1754959052.9900568,1754959085.0314927,32.041435956954956,1754959085.1004422,85.25733089447021,85.32873868942261,0.00027942657470703125,15.0,0.0002694129943847656
5a0c1adf-205e-4841-a666-7c3ef95def9d,6d945e35-1c78-459d-aaed-505a94a90995,task1_obtain_content,6d945e35-1c78-459d-aaed-505a94a90995-task1_obtain_content,1754959015.0478132,1754959015.0502183,1754959016.1779363,1754959016.200034,0.02209758758544922,1754959020.8563457,1.149815559387207,5.808532476425171,4.291534423828125e-06,,
5a0c1adf-205e-4841-a666-7c3ef95def9d,6d945e35-1c78-459d-aaed-505a94a90995,task2_llm_process_qwen,6d945e35-1c78-459d-aaed-505a94a90995-task2_llm_process_qwen,1754959015.0478132,1754959015.0502183,1754959022.1335099,1754959071.3437767,49.21026682853699,1754959071.4229345,56.29355835914612,56.37512135505676,0.00014209747314453125,15.0,0.00013446807861328125
5a0c1adf-205e-4841-a666-7c3ef95def9d,6d945e35-1c78-459d-aaed-505a94a90995,task3_llm_process_deepseek,6d945e35-1c78-459d-aaed-505a94a90995-task3_llm_process_deepseek,1754959015.0478132,1754959015.0502183,1754959041.195117,1754959058.7518127,17.556695699691772,1754959058.8535516,43.70159435272217,43.80573844909668,0.000217437744140625,15.0,0.00021266937255859375
5a0c1adf-205e-4841-a666-7c3ef95def9d,6d945e35-1c78-459d-aaed-505a94a90995,task4_llm_fuse_answer,6d945e35-1c78-459d-aaed-505a94a90995-task4_llm_fuse_answer,1754959015.0478132,1754959015.0502183,1754959072.7131348,1754959117.4155238,44.70238900184631,1754959117.5114322,102.36530542373657,102.46361899375916,0.00027561187744140625,15.0,0.000263214111328125
366e2f2b-8632-4ef2-81eb-bc3877489217,3364b419-a146-4e34-b479-0bb76d1a3bcc,task1_file_process,3364b419-a146-4e34-b479-0bb76d1a3bcc-task1_file_process,1754959007.4092004,1754959007.4124823,1754959008.949055,1754959009.5273082,0.5782532691955566,1754959020.8845842,2.114825963973999,13.475383758544922,4.5299530029296875e-06,,
366e2f2b-8632-4ef2-81eb-bc3877489217,3364b419-a146-4e34-b479-0bb76d1a3bcc,task2_llm_process_qwen,3364b419-a146-4e34-b479-0bb76d1a3bcc-task2_llm_process_qwen,1754959007.4092004,1754959007.4124823,1754959040.711134,1754959076.5027125,35.79157853126526,1754959076.583241,69.09023022651672,69.17404055595398,0.00013184547424316406,15.0,0.00012612342834472656
366e2f2b-8632-4ef2-81eb-bc3877489217,3364b419-a146-4e34-b479-0bb76d1a3bcc,task3_llm_process_deepseek,3364b419-a146-4e34-b479-0bb76d1a3bcc-task3_llm_process_deepseek,1754959007.4092004,1754959007.4124823,1754959023.3248825,1754959049.3267558,26.001873254776,1754959049.4270005,41.914273500442505,42.017800092697144,8.153915405273438e-05,15.0,7.700920104980469e-05
366e2f2b-8632-4ef2-81eb-bc3877489217,3364b419-a146-4e34-b479-0bb76d1a3bcc,task4_llm_fuse_answer,3364b419-a146-4e34-b479-0bb76d1a3bcc-task4_llm_fuse_answer,1754959007.4092004,1754959007.4124823,1754959077.8402646,1754959123.2935584,45.453293800354004,1754959123.3822336,115.8810760974884,115.97303318977356,0.00028777122497558594,15.0,0.00027751922607421875
dd024dd9-8da6-4d4e-aee1-ed0d999035a9,6f0bf978-ea66-4c60-b55c-80a042048239,task1_file_process,6f0bf978-ea66-4c60-b55c-80a042048239-task1_file_process,1754959108.3391423,1754959108.3415294,1754959110.6832607,1754959110.7079232,0.024662494659423828,1754959117.6043956,2.366393804550171,9.26525330543518,4.291534423828125e-06,,
dd024dd9-8da6-4d4e-aee1-ed0d999035a9,6f0bf978-ea66-4c60-b55c-80a042048239,task2_llm_process_qwen,6f0bf978-ea66-4c60-b55c-80a042048239-task2_llm_process_qwen,1754959108.3391423,1754959108.3415294,1754959119.3930986,1754959164.6829216,45.289823055267334,1754959164.8352413,56.341392278671265,56.49609899520874,0.006232738494873047,31.192588806152344,0.006223917007446289
dd024dd9-8da6-4d4e-aee1-ed0d999035a9,6f0bf978-ea66-4c60-b55c-80a042048239,task3_llm_process_deepseek,6f0bf978-ea66-4c60-b55c-80a042048239-task3_llm_process_deepseek,1754959108.3391423,1754959108.3415294,1754959119.4501975,1754959164.3081415,44.85794401168823,1754959164.3840427,55.966612100601196,56.04490041732788,0.006212472915649414,35.76742935180664,0.00620269775390625
dd024dd9-8da6-4d4e-aee1-ed0d999035a9,6f0bf978-ea66-4c60-b55c-80a042048239,task4_llm_fuse_answer,6f0bf978-ea66-4c60-b55c-80a042048239-task4_llm_fuse_answer,1754959108.3391423,1754959108.3415294,1754959166.0934517,1754959214.2383149,48.14486312866211,1754959214.3374567,105.8967854976654,105.99831438064575,0.0002834796905517578,15.0,0.000274658203125
d62cbee6-47c7-4918-825d-3b73b1af7e85,1793e032-e73b-4b85-a185-5950061148d6,task1_obtain_content,1793e032-e73b-4b85-a185-5950061148d6-task1_obtain_content,1754959017.743184,1754959017.7458808,1754959021.9310663,1754959021.9921951,0.061128854751586914,1754959022.0599205,4.246314287185669,4.316736459732056,4.5299530029296875e-06,,
d62cbee6-47c7-4918-825d-3b73b1af7e85,1793e032-e73b-4b85-a185-5950061148d6,task2_vlm_process,1793e032-e73b-4b85-a185-5950061148d6-task2_vlm_process,1754959017.743184,1754959017.7458808,1754959192.189024,1754959219.233454,27.044430017471313,1754959219.2932117,201.48757314682007,201.55002760887146,0.00013756752014160156,15.0,0.00012969970703125
d62cbee6-47c7-4918-825d-3b73b1af7e85,1793e032-e73b-4b85-a185-5950061148d6,task3_output_final_answer,1793e032-e73b-4b85-a185-5950061148d6-task3_output_final_answer,1754959017.743184,1754959017.7458808,1754959221.0934818,1754959221.0981166,0.004634857177734375,1754959221.1950045,203.35223579406738,203.45182037353516,1.7642974853515625e-05,1.0,1.0013580322265625e-05
50ad0280-0819-4bd9-b275-5de32d3b5bcb,0ea6583d-e485-4def-8cbd-b3b8596b14ec,task1_obtain_content,0ea6583d-e485-4def-8cbd-b3b8596b14ec-task1_obtain_content,1754959149.737193,1754959149.7396321,1754959151.5328758,1754959151.5543473,0.021471500396728516,1754959152.2260158,1.8147151470184326,2.4888226985931396,4.5299530029296875e-06,,
50ad0280-0819-4bd9-b275-5de32d3b5bcb,0ea6583d-e485-4def-8cbd-b3b8596b14ec,task2_llm_process_qwen,0ea6583d-e485-4def-8cbd-b3b8596b14ec-task2_llm_process_qwen,1754959149.737193,1754959149.7396321,1754959153.5007687,1754959201.0043037,47.50353503227234,1754959201.1286361,51.26467156410217,51.3914430141449,0.03306078910827637,31.192588806152344,0.033049821853637695
50ad0280-0819-4bd9-b275-5de32d3b5bcb,0ea6583d-e485-4def-8cbd-b3b8596b14ec,task3_llm_process_deepseek,0ea6583d-e485-4def-8cbd-b3b8596b14ec-task3_llm_process_deepseek,1754959149.737193,1754959149.7396321,1754959159.13449,1754959203.970368,44.835877895355225,1754959204.0645523,54.230735778808594,54.327359199523926,0.041142940521240234,35.76742935180664,0.04112863540649414
50ad0280-0819-4bd9-b275-5de32d3b5bcb,0ea6583d-e485-4def-8cbd-b3b8596b14ec,task4_llm_fuse_answer,0ea6583d-e485-4def-8cbd-b3b8596b14ec-task4_llm_fuse_answer,1754959149.737193,1754959149.7396321,1754959205.8606544,1754959235.7379167,29.877262353897095,1754959235.832379,85.99828457832336,86.09518599510193,0.0002617835998535156,15.0,0.0002532005310058594
50ad0280-0819-4bd9-b275-5de32d3b5bcb,8c8ad699-d81e-490b-a992-328518769ed7,task1_obtain_content,8c8ad699-d81e-490b-a992-328518769ed7-task1_obtain_content,1754959205.1971884,1754959205.1995604,1754959207.009311,1754959207.0311496,0.021838665008544922,1754959214.429426,1.8315892219543457,9.232237577438354,5.245208740234375e-06,,
50ad0280-0819-4bd9-b275-5de32d3b5bcb,8c8ad699-d81e-490b-a992-328518769ed7,task2_llm_process_qwen,8c8ad699-d81e-490b-a992-328518769ed7-task2_llm_process_qwen,1754959205.1971884,1754959205.1995604,1754959216.2954202,1754959263.5428545,47.24743437767029,1754959263.6376529,58.34329414367676,58.44046449661255,0.0018503665924072266,31.192588806152344,0.0018405914306640625
50ad0280-0819-4bd9-b275-5de32d3b5bcb,8c8ad699-d81e-490b-a992-328518769ed7,task3_llm_process_deepseek,8c8ad699-d81e-490b-a992-328518769ed7-task3_llm_process_deepseek,1754959205.1971884,1754959205.1995604,1754959216.2595117,1754959262.315514,46.056002378463745,1754959262.3952744,57.11595368385315,57.19808602333069,0.0034024715423583984,35.76742935180664,0.0033931732177734375
50ad0280-0819-4bd9-b275-5de32d3b5bcb,8c8ad699-d81e-490b-a992-328518769ed7,task4_llm_fuse_answer,8c8ad699-d81e-490b-a992-328518769ed7-task4_llm_fuse_answer,1754959205.1971884,1754959205.1995604,1754959264.8596554,1754959313.406185,48.54652953147888,1754959313.4801612,108.20662450790405,108.28297281265259,0.0002682209014892578,15.0,0.0002601146697998047
07ed8ebc-535a-4c2f-9677-3e434a08f7fd,db07efd7-7808-43ff-9a25-64e37e074dc2,task1_obtain_content,db07efd7-7808-43ff-9a25-64e37e074dc2-task1_obtain_content,1754959206.1341636,1754959206.136547,1754959215.5819602,1754959215.6046083,0.022648096084594727,1754959215.6826684,9.468061208724976,9.548504829406738,4.76837158203125e-06,,
07ed8ebc-535a-4c2f-9677-3e434a08f7fd,db07efd7-7808-43ff-9a25-64e37e074dc2,task2_llm_process_qwen,db07efd7-7808-43ff-9a25-64e37e074dc2-task2_llm_process_qwen,1754959206.1341636,1754959206.136547,1754959217.4791527,1754959264.6492903,47.17013764381409,1754959264.7406976,58.5127432346344,58.606534004211426,0.0019915103912353516,31.192588806152344,0.0019822120666503906
07ed8ebc-535a-4c2f-9677-3e434a08f7fd,db07efd7-7808-43ff-9a25-64e37e074dc2,task3_llm_process_deepseek,db07efd7-7808-43ff-9a25-64e37e074dc2-task3_llm_process_deepseek,1754959206.1341636,1754959206.136547,1754959220.5381093,1754959266.645231,46.10712170600891,1754959266.749339,60.508683919906616,60.61517548561096,0.016703128814697266,35.76742935180664,0.016695261001586914
07ed8ebc-535a-4c2f-9677-3e434a08f7fd,db07efd7-7808-43ff-9a25-64e37e074dc2,task4_llm_fuse_answer,db07efd7-7808-43ff-9a25-64e37e074dc2-task4_llm_fuse_answer,1754959206.1341636,1754959206.136547,1754959268.5585084,1754959316.5600476,48.00153923034668,1754959316.6224446,110.42350053787231,110.48828101158142,0.00028967857360839844,15.0,0.00028133392333984375
50ad0280-0819-4bd9-b275-5de32d3b5bcb,f1415c35-a196-4bb0-922b-05b6dcb918b5,task1_obtain_content,f1415c35-a196-4bb0-922b-05b6dcb918b5-task1_obtain_content,1754959363.8931787,1754959363.8955805,1754959365.1277993,1754959365.150719,0.022919654846191406,1754959365.2006686,1.2551383972167969,1.3074898719787598,4.291534423828125e-06,,
50ad0280-0819-4bd9-b275-5de32d3b5bcb,f1415c35-a196-4bb0-922b-05b6dcb918b5,task2_llm_process_qwen,f1415c35-a196-4bb0-922b-05b6dcb918b5-task2_llm_process_qwen,1754959363.8931787,1754959363.8955805,1754959367.0141377,1754959411.5012393,44.487101554870605,1754959411.5866156,47.605658769607544,47.69343686103821,0.00213623046875,34.87767028808594,0.0021250247955322266
50ad0280-0819-4bd9-b275-5de32d3b5bcb,f1415c35-a196-4bb0-922b-05b6dcb918b5,task3_llm_process_deepseek,f1415c35-a196-4bb0-922b-05b6dcb918b5-task3_llm_process_deepseek,1754959363.8931787,1754959363.8955805,1754959367.0141451,1754959411.5233302,44.50918507575989,1754959411.6036339,47.62774968147278,47.71045517921448,0.017240524291992188,39.452510833740234,0.017231225967407227
50ad0280-0819-4bd9-b275-5de32d3b5bcb,f1415c35-a196-4bb0-922b-05b6dcb918b5,task4_llm_fuse_answer,f1415c35-a196-4bb0-922b-05b6dcb918b5-task4_llm_fuse_answer,1754959363.8931787,1754959363.8955805,1754959412.8803146,1754959441.2982318,28.417917251586914,1754959441.3542979,77.40265130996704,77.46111917495728,0.0019659996032714844,42.91053009033203,0.001955270767211914
d62cbee6-47c7-4918-825d-3b73b1af7e85,e5a42c36-ad5a-44b7-9dac-0888cb2875ef,task1_obtain_content,e5a42c36-ad5a-44b7-9dac-0888cb2875ef-task1_obtain_content,1754959473.2738764,1754959473.2762516,1754959479.2427719,1754959479.3014789,0.05870699882507324,1754959479.3667817,6.025227308273315,6.092905282974243,5.0067901611328125e-06,,
d62cbee6-47c7-4918-825d-3b73b1af7e85,e5a42c36-ad5a-44b7-9dac-0888cb2875ef,task2_vlm_process,e5a42c36-ad5a-44b7-9dac-0888cb2875ef-task2_vlm_process,1754959473.2738764,1754959473.2762516,1754959481.1528327,1754959507.0056689,25.85283613204956,1754959507.130152,33.72941732406616,33.85627555847168,0.00013399124145507812,15.0,0.00012612342834472656
d62cbee6-47c7-4918-825d-3b73b1af7e85,e5a42c36-ad5a-44b7-9dac-0888cb2875ef,task3_output_final_answer,e5a42c36-ad5a-44b7-9dac-0888cb2875ef-task3_output_final_answer,1754959473.2738764,1754959473.2762516,1754959508.3450243,1754959508.350353,0.005328655242919922,1754959508.4353666,35.07410144805908,35.16149020195007,1.9311904907226562e-05,1.0,1.049041748046875e-05
9ca9bc20-1a0b-4076-9937-7724e3491cf8,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0,task1_obtain_content,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0-task1_obtain_content,1754959464.1491916,1754959464.1515203,1754959466.0464535,1754959466.1227894,0.07633590698242188,1754959478.0634806,1.971269130706787,13.914288997650146,5.9604644775390625e-06,,
9ca9bc20-1a0b-4076-9937-7724e3491cf8,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0,task2_vlm_process,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0-task2_vlm_process,1754959464.1491916,1754959464.1515203,1754959479.8736532,1754959510.7122104,30.838557243347168,1754959510.8373885,46.56069016456604,46.688196897506714,0.00014472007751464844,15.0,0.00013685226440429688
9ca9bc20-1a0b-4076-9937-7724e3491cf8,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0,task3_output_final_answer,630d2122-5e34-4cc7-98fa-2e0aa9d2eab0-task3_output_final_answer,1754959464.1491916,1754959464.1515203,1754959512.6453545,1754959512.6504638,0.005109310150146484,1754959512.7339268,48.498943567276,48.58473515510559,1.8358230590820312e-05,1.0,1.0013580322265625e-05
df6561b2-7ee5-4540-baab-5095f742716a,444a06dd-d17e-40db-b6b8-85b6148dfcc2,task1_obtain_content,444a06dd-d17e-40db-b6b8-85b6148dfcc2-task1_obtain_content,1754959455.1112916,1754959455.1137636,1754959456.9093237,1754959456.9578948,0.048571109771728516,1754959458.173802,1.8441312313079834,3.0625102519989014,4.5299530029296875e-06,,
df6561b2-7ee5-4540-baab-5095f742716a,444a06dd-d17e-40db-b6b8-85b6148dfcc2,task2_vlm_process,444a06dd-d17e-40db-b6b8-85b6148dfcc2-task2_vlm_process,1754959455.1112916,1754959455.1137636,1754959459.9648252,1754959506.4417875,46.47696232795715,1754959506.5271928,51.32802391052246,51.41590118408203,0.00014638900756835938,15.0,0.00013828277587890625
df6561b2-7ee5-4540-baab-5095f742716a,444a06dd-d17e-40db-b6b8-85b6148dfcc2,task3_output_final_answer,444a06dd-d17e-40db-b6b8-85b6148dfcc2-task3_output_final_answer,1754959455.1112916,1754959455.1137636,1754959508.3187704,1754959508.3234503,0.00467991828918457,1754959508.4247544,53.20968675613403,53.31346273422241,1.811981201171875e-05,1.0,1.049041748046875e-05
3cef3a44-215e-4aed-8e3b-b1e3f08063b7,602be6db-6d1c-4355-b90f-365b2cfe8525,task1_obtain_content,602be6db-6d1c-4355-b90f-365b2cfe8525-task1_obtain_content,1754959444.3610942,1754959444.3635,1754959446.3180027,1754959446.341428,0.02342534065246582,1754959446.3992014,1.9779279232025146,2.03810715675354,4.76837158203125e-06,,
